movie_name,id,short_comment,score,comment_time,votes,Fake
独行月球,DunDoke,明明可以是一个短小精悍的故事却在一些莫名其妙的地方水时长P.S. 对 “众志成城催泪弹” 重度过敏 每次都有种被强制哭丧的胁迫感 - “不哭不是中国人”P.P.S. 这全球直播的脑洞是怎么能开的这么莫名其妙P.P.P.S. 对配乐的使用着实让人有些刮目相看,3,2022-08-02 11:23:05,11,0
花木兰,哪吒男,不知道为啥 剧组透露出穷穷的味道 花木兰好像一共才四个造型 反派群戏没超过20人 动画版全城灯会的桥段也删了,3,2020-09-05 23:25:10,27,0
这个杀手不太冷静,暴打鹅,刚看完出来，很意外，满场的观众爆笑，氛围可太好了。春节带家人一起看，要求不高，能让人发自内心乐呵乐呵，减减压就够了，没必要吹毛求疵。看完《西虹市首富》对魏翔有印象，但不知道演员叫啥，这次记住了，真是好演员！没有几十年的表演功力，根本演不出这么多活灵活现的肢体语言和情绪，结尾红着眼说这是自己的第一个男主角，瞬间我就泪目了，太不容易了。今年春节档就这一部喜剧，预言一下票房黑马。,4,2022-02-01 13:35:55,32,0
唐人街探案3,同志亦凡人中文站,破案无逻辑，喜剧缺根筋，感觉这个IP可以结扎了。陈思诚用猥琐劫持了电影，好多地方看得我拳头握紧，也就是仗着大过年的观众不想较真。在这里一定要表扬我家聪聪，真没想过这世界上还有人能驾驭陈思诚的暴发户审美，把花里胡哨的县城风穿得风流倜傥不油腻，两颗星都给你~~~~~~,2,2021-02-13 18:51:16,811,0
这个杀手不太冷静,Gore赞,二翻，前半部分真的下饭！,3,2022-05-06 09:31:57,0,0
一周的朋友,易枕风,too predictabletoo boring情景太过离奇而人物欠缺真实与个性，以至于用力的真诚，也并不在玛雅预定的世界末日时刻闪光。烟花就只是烟花爆炸的浪漫，用美好而激烈的事物堆叠一些炙热，用赵今麦去体现清澈，但故事编织也只是成为联系，言词也同样简单。最后为什么要总结一些松散的东西，可能因为这是力所能及的，写部自然动人的电影不是。,2,2022-06-18 23:13:58,4,0
这个杀手不太冷静,戴老板,各种恶俗煽情拼贴。令人作呕的抠图特效。情节人物，真的是连班级出的小品水平都不如。继星爷之后，就再没有触碰心灵的喜剧了吗？,1,2022-04-05 19:49:33,3,0
送你一朵小红花,Sleepy💤,………一般吧 ,1,2021-01-01 12:07:02,104,0
心灵奇旅,nothing传叔,寻梦环游记的3星短评：没有内牛，没有满面，评分虚高，全是套路，节奏过分精准毫无枝蔓，现在已经是好莱坞的缺点而不是优点了。。。——完全可以一字不改照搬到这里来，so，就搬来了，so，就只有2星了，还不如随便看一个唐床破的采访什么的来劲呢。。。,2,2/1/2021 22:37,3,0
心灵奇旅,rele,希望短评里那么多被感动到手敲鸡汤文字的人，能真的把这份感悟和感触付诸于生活。,3,27/12/2020 2:22,6,0
一周的朋友,开平彭于晏,24#一周的朋友 2022.06.20快一个月没看电影了，就当是给期末累成狗的我一些颜值暴击奖励吧，毕竟麦麦林一沈月都真的太好看了。和平中学部分要比胜华中学部分好看不少，若是围绕着这段去细讲男女主心路历程要比现在的情况要好不少。其实摄影配乐服化道什么的都已经很精致了，但也因此让本就不接地气的台词剧情雪上加霜，哦，是《悲伤》原班团队制作的啊，那没事儿了。,2,2022-06-20 22:41:19,2,0
花木兰,hfxxx,看了这个之后觉得想看《长城》？？？感觉巩俐的角色还有一点女性觉醒的意味，这个木兰是啥意思？外国人拍的木兰就喜欢保护皇帝没事三拜九扣吗，现在中国都不时兴这个了；小时候看过很多遍动画版，这个片子把动画版里的龙的形象删了然后加入了魔法大战的元素我看傻了；动画版是缴获匈奴首领的佩剑交给父亲然后这个片子变成皇帝又送了一把刻着传统美德的剑？？这个片子它本不应该比《阿拉丁》差很多，但是阿拉丁至少特效过关了，木兰里这些个五毛钱特效和布景真不像2020年的作品，迪士尼如果真的指着这个片子带来10亿美元票房估计是要翻车，这个片子会不会机缘巧合成为迪士尼衰落的开始呢？,3,2020-09-08 08:09:48,2,0
盛夏未来,小猫贼,可可爱爱的少年少女，却是落花有意流水无情的错付，不过显然少女情怀总是诗，错付也是美好的回忆。虽然青春很美好，但是片中校方、班主任和家长的脑子都有坑实在太不现实了，这个不接地气的青春片想要展现个啥中心思想？,3,2021-07-30 14:59:41,8,0
花木兰,王大约,迪士尼不懂中国文化，就好像中国网友不懂迪士尼真人电影。,3,2020-09-13 10:56:54,3,0
独行月球,无糖吐槽,开心麻花在创作上的核心方法论还是没有变，因此堆叠实打实工业化的东西也只是看起来愈发尴尬。幕布拉开发现没有真正的情感，甚至也没有真正的谎言，所有人习惯了之后大可以熟视无睹，于是中国电影继续在虚无且稀薄的空气上建筑摩天高楼。,2,2022-07-31 00:52:16,77,0
心灵奇旅,私享史,9分。在我看来，一部优秀的皮克斯动画长片由五个维度有机组成：脑洞大开的创意+引人入胜的故事+革新进取的技术+超凡脱俗的美术+共鸣共情的理念。于是，在上一部五个维度全面达标的《料理鼠王》（也是MTC上皮克斯最高分保持者）推出13年之后，我终于等来了这一部。1分是扣给结尾太过说教。全片在Joe回想起人生中的无数个美好瞬间而忘我演奏时戛然而止就足够了，对22后续情况的交代完全可以做成片尾花絮一笔带过。现在多出的长达9分钟的结尾有狗尾续貂之感，该表达的理念之前已经表达得非常充分，最后的说教无异于洗脑。自从皮克斯被迪士尼收购之后，作品里的说教似乎变得越来越重，当初《料理》的核心理念是反精英的“人人皆可成为厨师”，到了《寻梦环游记》，音乐天赋竟然成了血统纯正的家族遗传，退回到何其保守的价值观！【永旺】,4,28/12/2020 22:51,44,0
心灵奇旅,文青是病,这次的皮克斯，就这？老生常谈的调子实在无感，畸形的梨头男也让人分分钟出戏。现实世界和灵魂世界画风太不协调导致分不清主次，最后一幕，梨头男把生活的机会让给22，且不说期间仅这半部电影时间的相处能不能吧梨头男洗脑成圣母，如此【舍生取义】的做法，似乎也和主题相悖。,2,3/1/2021 6:38,1,0
花木兰,ICE,70分吧，比起后边更喜欢前半段。另外刘亦菲真的很美！,4,2020-09-04 20:14:47,366,0
这个杀手不太冷静,Clyde,戏中戏，各种借桥、致敬，都让我起鸡皮疙瘩，low遍全身。笑点设计，也大多让人呵呵。开心麻花的喜剧，大多是没品的闹剧而已，扛不起当代喜剧电影的大旗。看来得去看一下三谷幸喜的原作压压惊才行。,2,2022-04-27 19:53:29,2,0
这个杀手不太冷静,牛三牛,春节档第二部。此片证明，春节电影观众们是多么呼唤喜剧。算不上佳作，但绝对有诚意，必须得进入规定情境才能感受到笑点所在，不然，有人笑到支气管痛，有人却能差点睡过去。,3,2022-02-05 15:43:42,1,0
这个杀手不太冷静,儒艮,巨好笑哎 为什么豆瓣评分这么低？剧情设定的虚假的“首次男一”和现实真正“首次男一”形成对照，如同演员喜剧生涯纪实，又充满反讽和调侃。虽然丽姐是性感路线，不过说真，挺性感的！但她的捧哏克制的很到位哎，把翔哥出格的表演反衬得更搞笑了。翔哥那张脸就很好笑，很有喜感啊！巨好笑,5,2022-02-21 11:55:12,50,0
花木兰,🌈倪安清,我觉得最好的结局就是，花木兰在巩俐邀请加入她的时候答应下来，两个女人大杀四方先用可汗手灭帝国然后再灭可汗创造母系氏族[胜利]（很叛逆，一点也不忠和孝，我就喜欢这种叛逆反抗权威的）,4,2020-09-04 20:18:54,1218,0
独行月球,mangojune,我就问：全球直播的摄像头在哪里？,3,2022-07-29 12:01:39,43,0
送你一朵小红花,ILM,很平庸的一部电影，少年的你里四字演的还行，蛮不错的，但是这部戏，电影平庸，各个演员演的也平庸，无法让人入戏，然后剧情还俗到让人刚开始就能猜到，也是习以为常的事了,3,2021-01-01 13:08:05,14,0
送你一朵小红花,Quorra7,无法带入，看这两人谈恋爱真的有点尬，全程都清醒的知道这是俩明星，一个顶流一个谋女郎,3,2021-01-01 17:02:24,9,0
心灵奇旅,what'swilliam,3.7星。30+社畜必看成人向动画。1.皮克斯再度将一个名词生动拟人化，这个词在咱中国叫做----投胎。2.虽然不是每个人都有波澜壮阔的人生，但你可以拥有平凡却不平淡的生活。3.人生的真谛不仅只有目标，更重要的是“感受，体验和交流”。4.每个（东北）成年人都会在某一刻问自己这样一个问题：我是怎么变成今天这熊样儿的？5.总觉得哪里差了点意思，可能少了一个让观众宣泄情感的煽情点，类似《寻梦环游记》里被家人遗忘而消失的人或是《头脑特工队》里的bingbong这种设置。,3,25/12/2020 16:43,55,0
盛夏未来,月亮出來了,这个MING，没毛病吧，这么帅的对象都不要,4,2021-07-30 22:47:08,19,0
唐人街探案3,小砂,后半段觉得别扭，想了想就是看了半集legal high🙂把刘昊然换成堺雅人，把王宝强换成新垣结衣，正好……另外，陈思诚真的很奇怪，他全片针对女性，东京的段子充满了油腻的直男气息，却刘昊然和妻夫木聪对视这里拍出了奇怪的感觉。他是深柜吗？？😂,3,2021-02-14 18:39:06,39,0
一点就到家,最酷跳跳糖-,冲着刘昊然而来 被剧情深深吸引 村里的年轻人有梦想 还能坚持自己所爱 放弃在眼前的几百万 最后才能成功站到世界舞台 让世界认识中国普洱咖啡  未来是年轻人的天下！,5,2020-11-22 00:57:46,1,0
送你一朵小红花,幸运鱼蛋,演技绝 同为00后 很多点都很有创意 跟我很多素材 教育方式很棒 编剧很棒 从小红花到义无反顾的点 不错,5,2020-12-31 20:09:09,1017,0
心灵奇旅,大奇特(Grinch),类型是喜剧，但在想要深度的情境下显得不合时宜。如果同样的表达，拍成一部严肃的正剧，我相信我会喜欢。我也不太喜欢这些角色，除了线条人。,2,2/1/2021 23:24,6,0
唐人街探案3,JOJOORC/Z,好看，热闹开心，染谷将太浅野忠信还是帅啊，有很多肥宅梗比如逆转裁判。想再去日本🤧,4,2021-02-12 13:52:26,10,0
一周的朋友,柚柚,许洁家人怎么那么双标啊，就算一开始在伤心头上，那既然后面冷静了能安慰徐知树了，为什么不能安慰一下林湘之，说一句不怪她？打电话也行啊。还有学校里的人，人家几个人的事，关他们什么事啊，许洁在的时候，也没见他们和她多好啊。徐知树自己，虽然能理解他一开始不敢表白，但是他和许洁一个女生走那么近，这不明摆着让人误会的嘛？,3,2022-09-05 07:39:57,0,0
送你一朵小红花,壹贰叁肆伍,不管有病没病每个人都要努力的活下去。韦一航就是我们生活中的每一个普通人，当我们遇到困难时，要学会认真努力的生活下去。,5,2020-12-31 20:44:06,171,0
盛夏未来,Foriverwx,哪有什么未来；子枫真棒，没想到的是吴磊的少年气竟然已经消失殆尽；(那些想要动人的时刻总是拍的尴尬；)(陈正道还是夹带了他的私货；),2,2021-10-05 18:52:49,2,0
独行月球,返三,感受到了沈腾对马丽浓浓的爱,3,2022-08-11 16:20:18,7,0
心灵奇旅,迷,从不抗拒建立在说教之上的主旨，踏实平稳的叙事总能让立意如同指挥棒，引领类型人物完成既定的协奏曲，无论是私密情感的流淌，还是对生命历程的回望，都是一种义无反顾的普世价值铺展，这就是皮克斯的电影观。结局的圆满或许是缺憾，但幕布迅速拉下，留下观众怀抱着对生活的热忱与信心继续前行。,5,25/12/2020 13:38,30,0
花木兰,沁冰,中华民族形象的影史巅峰 为所有不能在电影院看的人感到遗憾 木兰本不是童话 同胞们对这电影的恶意让我认识到她仍然是童话 请你们向片中的全体中国男性角色学习 别把本来可以成为木兰的同胞逼成仙娘,5,2020-09-11 18:47:43,4,0
一周的朋友,bkpp是真的,国产青春爱情片在令人失望的这方面从未令人失望,1,2022-06-21 14:20:44,5,0
盛夏未来,居无间,轻喜剧版《少年的你》，轻盈而犀利。且很“新”，有鲜明的时代特征，一部属于当下的、真正拍给Z世代的青春片。剧本非常纯熟，调性由喜转悲，拥有极强的青春能量和隐晦的批判力度。一开始的“错位”技巧用得相当巧妙，从两位少年，逐渐到三个人，四个人……楼下四人对戏，几乎每句话都是笑点，真是厉害。而后，影片借由两位少年的出走，以柔性的方式向学 校和家庭做出了反抗。影片的空间景观序列是很大的亮点，从教室，到舞池，再到电音现场，联同抖音这样小小的所在，都构成了独属于年轻人的世界/阵地。张子枫好灵，她每一次的情动时刻都如此动人。吴磊终于找到了适合他的角色。两人的慰藉之吻太棒了，不是双向的爱情，却又超越了爱情。,4,2021-07-29 23:52:19,3062,0
盛夏未来,爱看电影的浩浩,我有点没看懂那句，我要是也能喜欢你就好了的意思。真的看不太懂，有没有解答的小伙伴,3,2022-04-15 22:46:55,0,0
一点就到家,飘飘飞上天,这个国庆看到的所有主旋律里面最好看的，一把子买了早上的场来支持我家宝子，虽然没有他们唱的，但是听到我不想改变世界只想不被世界改变还是会笑一下，体会到小李在电影院的感觉了！祺祺妙妙！ 最后一下灵魂暗夜的时候刘昊然那个三方剪辑的平行蒙太奇对话好妙！每到这种时刻我都感叹电影的浪漫～,4,2020-10-04 11:44:06,19,0
一点就到家,羊小九,流水不争先，争的是滔滔不绝风口不飞猪，飞的是财源滚滚最后的每一张笑脸真的是赞呦,5,2020-12-18 18:26:20,4,0
花木兰,夏小眯,中美关系搞成这样的2020，我相信迪士尼尽力了。人家想文化洗脑我们吗？可我们的文化也在他们的领土上扎根了呀！中国网友请口下留情，毕竟刘亦菲是我大中华，大武汉的女儿。,5,2020-09-05 02:20:30,26,0
送你一朵小红花,槛,告诫自己：以后不要着急，一定要等评分出来再说，让评价再飞一会。这样就不会被骗进电影院了。,2,2021-01-01 10:39:09,78,0
心灵奇旅,请尊敬王道长,非常一般，连形式上的有趣都失去了。。。跟我很多年前的毕业论文一样，单薄的主题先行，努力堆砌仅有的看上去有点意思的细节，其实都很无聊且不一定可以自圆其说,2,1/1/2021 12:53,9,0
送你一朵小红花,乌龟@ 王小嗔,四字弟弟顶天牛逼！！！！！！前30分钟笑的有多开心后面一个多小时哭的就有多炸裂！！！！,5,2020-12-31 20:22:47,996,0
送你一朵小红花,向阳南木,就，韩延的一般水平，甚至还不如他上部同样抗癌题材的电影《滚蛋吧，肿瘤君》给人的惊喜多，半笑半泪就是不真实，128分钟看得人倒是挺累的，而且他把易烊千玺拍的好丑，《一秒钟》里灵气的刘浩存，到这部瞬间普通到不像个女主。果然不同导演的调教会出现完全不同的结果。以及好几个片段拍得像旅拍广告宣传片，是怎么回事！应该剪掉拿到电视上去播，而不是放在大荧幕浪费时间。同样演垂死病人，今年还有一部电影《再见吧，少年》，里面荣梓杉演得就不错，还有饰演妈妈的刘敏涛也非常好，可惜无人问津。这样的制作班底其实总体是失望的，唯一有看点的地方，就那段假装环球旅行，那才是少男少女该有的幻想啊。7,3,2020-12-31 21:00:31,31,0
这个杀手不太冷静,毋忘离别绪,笑点这块他是合格的，只不过剧情逻辑还是没太衔接好。而且致敬了不少经典桥段，很有心了，诚意满分。,3,2022-04-05 06:26:09,3,0
一周的朋友,事如春梦了无痕,除了四张青春洋溢的脸 没别的看点了 怎么会这么狗血尴尬啊,3,2022-09-30 10:18:00,0,0
花木兰,fina,巩俐代表的是很有能力却没有出头之日的女性，或许是因为她不够勇敢坚定的接纳自己做自己。但是刘亦菲演的花木兰在那个时代做到了，这是一部鼓励女性独立自我的童话电影，用中国文化去要求，有点严格了,4,2020-11-16 01:53:46,18,0
唐人街探案3,寰尘,真的不错，喜欢推理部分，喜剧部分倒是欠佳,5,2021-02-12 10:04:28,10,0
心灵奇旅,Qing,熟悉的肤浅的心灵汤汤，典型的三段式：铺垫人设；解决脱离危机；拯救和牺牲和大美好……这个创作粗糙的太厉害了，逻辑就混乱到基本没交代，天堂 堕入奇境  22号 凑火花 管事的 拨算盘珠的……简直乱的一塌糊涂。除了几段jazz太美，其他不值得推荐。和头脑特工队一样奇怪的高分，这都怎么了,2,10/1/2021 20:12,1,0
唐人街探案3,帕布莉卡,有很喜欢的彩蛋，比如我爱的莉香。但是烟花部分和什么和平精英五少之类的真心多余拉胯。罪案部分虽然有点俗套很好猜但是完成度不错。这部里面的杂质太多了，回来路上越品越不是滋味。,3,2021-02-12 11:29:50,11,0
一点就到家,蓝霉沉皮,不要用现实考量喜剧片，人家明明在提及范围的所有主题都做了很好的落地。爽就是爽，节奏真挺好。彭彭的造型和演绎真的很不错很不错很不错。,5,2020-11-26 00:31:35,0,0
一周的朋友,a_Yuan,冲着麦麦第一次电影主演请朋友一起去支持票房了，日漫改编故事改的可以讲的太平庸了，金鱼只有七天的记忆想法挺好，和电影的融合还不够，天文馆和世界末日就是无用噱头。现在也不禁感慨，小透明遇到流浪地球，这是怎样的幸运….,3,2022-06-19 20:20:47,2,0
花木兰,老季,刚看完花木看，鹏哥问我觉得如何，我说我看哭了，第一次为花木兰这个故事哭。我认为拍出了家国梦想置于女性身上所显现出的抉择和勇敢，至少我有所触动。想起了道长之前讲过他小时候羡慕女性，因为女性的某些生理现象，让其与自然和时间有了更密切的一种联系。我看到了这种神秘感，看到了木兰的脆弱，看到了她再次抬起头时便更加坚定而柔软的眼神。,3,2020-09-17 17:13:54,3,0
独行月球,鸿儒,喜剧不是喜剧，爱情不是爱情，科幻不是科幻,2,2022-07-31 20:43:28,597,0
一周的朋友,玉桴,难道青春片里面除了那些你爱我，我爱你的事情就没有其他的事情啦？(可能是我们的青春不一样吧，希望可以等到一部真的很认真的在写青春的电影或者电视剧),2,2022-08-07 18:40:09,0,0
一点就到家,如果声音记得,完美“碰瓷”中国合伙人，就是成功来得太容易了一些，不过作为轻喜剧来说挺讨巧的，比较适合与爸妈共赏2020.10.4 at 太禾 with m&d,3,2020-10-05 04:11:14,4,0
心灵奇旅,张小栋,如果给孩子看，显得深了，给成年人看（或者中年人？）显得太浅了，也许受众是初入社会的青年人吧，所以评价会这么高。故事简单，说教味道十足，后半段情节太过拖沓缓慢。看完后感触，老子来地球不是做社畜的,3,28/12/2020 11:16,2,0
心灵奇旅,bird,迪士尼+皮克斯，年度最佳动画来了！老少咸宜的情节设计，但在绝妙的创意加持下又处处显新意！全程激发大家思索究竟该如何生活，也为每个负累的心灵疗伤。如果人在未出世前有选择权利，可能有人会像22选择从未出生，以来逃避生命的低质量与无意义，但那样便永远无缘领受一片落叶在空中旋转出的炫目舞蹈。也或像Joe坚信人应为某种终极目标和理想生活，殊不知生活本身才是我们的全部。故事中的角色，没有一个能说清生活的真相，每一种生活方式都在给予旁人启发。生死之间，我们无法选择太多，但可以选择真实地对待生活，每时每刻。值得电影院~,5,16/12/2020 17:06,167,0
一点就到家,我要上斯坦福,1、第一次看优酷首播的电影，我这优酷VIP终于有用武之地了。2、刘昊然超可爱，演技也很可。3、感觉像是城市底层劳动者的爽剧（这三人的设定居然都是从北京回来的）。而且电影只展示了他们逐渐开始成功的时刻，看着很爽而已。这也是《当幸福来敲门》这么成功的原因之一吧，《敲门》只展示了前期的磨砺，并没展示多少后期的成功。4、普洱咖啡的名字，普洱只是个噱头吧，只是因为是云南的咖啡所以取了这个名字。5、影片设定刘昊然之前都失眠，彭昱畅和尹昉看到刘昊然睡着就大惊小怪的。拜托，失眠=从来保持清醒？不睡觉你能活过十几天就是医学奇迹。,3,2020-11-11 18:18:29,0,0
盛夏未来,momo,不得不说吴磊真的很会用眼睛演戏，在办公室时因为一句话就泪眼婆娑，直接将郑宇星的人物故事感拉到最高。用情很深却又不愿意面对的的郑宇星被吴磊诠释得更加真实动人。感谢吴磊带来的郑宇星，希望未来的郑宇星，永远勇敢，永远被爱。至于有些隐晦的表达，又何必追求一个确定的答案呢。,5,2021-07-30 00:36:38,723,0
心灵奇旅,天涯小龙哥,不太喜欢,2,9/2/2021 2:21,0,0
送你一朵小红花,今天睡醒了,作且作的毫无新意,3,2021-01-01 12:21:49,19,0
心灵奇旅,珈士,凡是打着某一部好评作品旗号的影视，基本都扑街了，《大秦赋》如此，《Bilibili2020最美的夜》也是如此，《soul》中国宣发开篇提到《寻梦环游记》的金牌团队，留给我一种不好的预感，最后理所当然预感成真。电影如同高中作文小品素材一般，散发着浓浓的说教意味，故事内容太肤浅、情节简单，撑不起对“认真地过每一分钟”的人生意义的探讨。,1,3/1/2021 2:36,0,0
这个杀手不太冷静,Peter Cat,笑是笑了，但也就是一个情景段子合集，除了搞笑也提炼、汇合不出任何主旨与表达，笑完即忘，看了就好像没看。,3,2022-02-04 22:20:05,166,0
花木兰,冷鸢,不符合期待。倒也不必过分diss。但是如果他能按动画100%来一遍我都愿意给他打五星。,3,2020-09-13 09:07:57,3,0
心灵奇旅,Andrew,一碗包装精美，实则说教且何不食肉糜的毒鸡汤。Joe/22之所以可以热爱生活，有一个很重要却被很多人忽略的大前提：他（们）投胎到了纽约，有个在城里开西装店提供追梦经济支持的母亲，还有一间属于自己的studio——结果到真正转世时，22号似乎是被分配到了hard模式的东亚某国……此外，必须找到spark才能降临人世的论点也过于中上层阶级式condescending，君不见世上还有那么多艰难生存、借《醉乡民谣》的话来说，“just exist” 的人。强跨阶层忽略现实讲道理，容易适得其反。,2,1/1/2021 19:32,19,0
这个杀手不太冷静,阿朽,得了吧，把三谷幸喜的本子改的这么困。后半原创部分睡着了。,2,2022-02-02 12:25:51,26,0
盛夏未来,蒋文龙,这是我第一次在电影院里因为青春片落泪。整部影片其实挺平缓的，但那些平淡还有青春里藏起来的那些小心思真的很打动我。陈辰说出自己暗恋的秘密之后，我才回想起她在朋友谈论郑宇星时眼睛迸发出的光彩，缩在家里角落默默翻着喜欢的男孩的视频，其实她的小心思已经很明显了，只是我们这些长大的大人已经离青春太远了。,5,2021-07-30 13:05:35,71,0
送你一朵小红花,Ахахаххх,是不是还没从少年的你（千玺演的很好）走出来？,3,2021-01-01 08:06:37,7,0
一周的朋友,Liang o_o,现在高中生谈恋爱可以拍了吗…还是高三复读生。本以为是50次初恋的老梗，最后发现是失忆对象是另一个人的反转。哪一年拍的呢？2013年的高考。就…不特别不新鲜不怎么好看。寡淡,3,2022-08-12 14:32:09,0,0
这个杀手不太冷静,燙傷半邊,魏翔映射了无数演员 话剧式的表演 虽然略带夸张 但是 很多特写的细节 充满了本色透露出的心酸 魏翔很棒！很喜欢他的表演,5,2022-05-01 01:29:41,9,0
心灵奇旅,Pan小月,我要是说觉得一般，是不是很不合时宜？因为我本来就是个非常热爱生活、且活在当下的人啊！从来都觉得没必要去纠结生命的意义，活着本身就很美好了，阳光/微风/落叶/美食……寻常生活平凡又伟大。影片教给我的道理，我早就懂得了，所以我代入不了任何一个角色……但我也很理解非常喜欢这部片子的人。祝大家都能打从心底爱上生活本身吧～另，我最喜欢的角色是那个强迫症社畜Terry！,3,1/2/2021 21:16,12,0
送你一朵小红花,46470,1.电影镜头表现力不够2.主旨全靠台词3.选角不行三颗星不能太多了…被预告片骗了,3,2020-12-31 21:29:04,60,0
一周的朋友,王会龙,有些回忆是美好的,4,2022-06-29 16:24:54,1,0
心灵奇旅,苏莫,尽管努力建立起一套复杂的“投胎前规则”，但灵魂和人生意义这样的命题很难讲清楚，虚假的安慰禁不起推敲。,3,29/12/2020 13:47,1,0
心灵奇旅,冂丅貓,就……我真的不喜欢这种圣母感公知感爆棚的片子，说教太多，姿态太高。,3,16/1/2022 19:15,29,0
一周的朋友,晓静,有喜欢的赵今麦和林一诶！一周的朋友，不是一周的失忆梗，后面有一些反转，失忆的其实是徐又树。一周的朋友，一辈子的友谊！,3,2022-10-14 20:42:49,0,0
独行月球,顗礼,"唯一的惊喜点在于对体制运行（潜）规则本身的讽刺以及对迷影梗的有机运用，算是一种做科幻喜剧的正确方向，剩下的基本就都是问题了。另外，为了完成度东拼西凑了那么多就像抄了篇廉价的三手范文，拼到最后最好的还是""Take Me Home, Country Roads""，唉，是啊，它终于也在我们自己的“科幻片”出现了",3,2022-07-31 16:42:44,8,0
盛夏未来,Aloysha,优点林林总总其实在我看来那就一个：选了两个有学生样的演员，照着学生样来拍。尽管没有非常具体，但至少不悬浮，在这种语境下是有可信度的。其实主要想说说主观感受啊，真的有一种被时代抛下的感觉，没去过club，没听过电音，没用过抖音。面对诚实的自己，或者说面对世界，在本片都是建立在一个未来可供君选择的语境下的，明天会更好，对于新世代来说是一定的。仿佛是话语权交接的大型现场，我，仅代表我，在电影院见证了比我更年轻的少年少女们的青春图景，出来还是挺扎心的哈哈。,3,2021-08-01 19:51:07,7,0
盛夏未来,西决,太难得有一部都正常不狗血还有小惊喜的国产青春片了！加分鼓励！,3,2021-10-06 14:37:34,0,0
一点就到家,我喜欢小狗,一般 无聊,2,2020-10-04 00:53:57,113,0
送你一朵小红花,谋杀游戏机,跨年有这样一部电影上映真是再好不过，首先是大众层面的好看，一部非常流畅、情感饱满的商业片，其次它的主题——跨过难关，积极拥抱生活也很符合2020年的社会情绪。韩延导演有了上次《滚蛋吧！肿瘤君》的经验，各方面处理都更加成熟，将癌症、死亡这样中国人谈之色变的字眼引向温暖和力量，不去刻意做病情展示，更注重探讨患者的心理疗愈、每个人与家庭与社会之间的情感纽带。其实就算不讲癌症，这样的故事也有更广泛意义上的治愈作用。除了雨夜、家宴等肯定会成为泪点的戏份之外，片中其实很多小的情节也很戳我。比如韦一航和妈妈在卧室整理照片那段，母子俩互相坦诚了心底最害怕的事情，只有当他们向对方袒露出自己的软肋时，才互相理解了彼此。爱是很复杂的东西，有时候爱就是亏欠，就是负担，所以爱才沉甸甸呀。,4,2020-12-31 19:57:17,11751,0
一周的朋友,mian,2012年的世界末日，2013年的高考，十年啊。失忆..感觉剧情还可以,4,2022-08-07 21:18:39,0,0
心灵奇旅,excuseme,火花是在你想要生活的瞬间产生的，而不是目标 ,5,25/12/2020 19:16,162,0
独行月球,请勿打扰,总而言之是一部中规中矩的喜剧，不是很让人惊喜，但是也不会让人特别失望，虽然大部分点都能猜到下一秒的剧情……煽情的话……后面确实有感动，但是并不算生硬，也没到会落泪的地步，在忍受范围内。期待了一年多，也算没有辜负我。,4,2022-08-02 16:52:27,8,0
盛夏未来,幸运+++,氛围感还不错，但我不是很喜欢张子枫。,3,2021-10-13 14:27:08,0,0
送你一朵小红花,沈时安,“没发光的路灯想冬眠。”,4,2020-12-31 19:54:36,8742,0
盛夏未来,西安机场HR死,点映场看的，不太喜欢张子枫，本来以为是甜腻的夏日爱情片。没想到是性转版的蓝色大门，直接看哭，看完电影恍惚了几个小时。在内地这么逼仄的环境下，导演还试图去关照到少数人群的成长故事，我很感动,5,2021-07-29 20:41:20,171,0
盛夏未来,小跳,从头到尾，每一句台词写得都让人尴到如坐针毡。人物扁平，其实幼稚也有幼稚的拍法，但角色对白动机幼稚单一不是编剧无知的借口。我无法相信子枫对男生的情感，学霸的人设应该定力十足，不应该随便陷入感情，可建立得也太随便了吧。借着青春名义的狗血。,2,2021-08-15 22:08:08,0,0
独行月球,感性的哥格兰,聪明之处就在于用喜剧的标签让观众迅速的建立信念感，不去细究故事的合理性。而各种细节特效又做到了让观众觉得挺硬核的。沈腾是个有个人魅力的演员，佩服。,4,2022-08-12 14:30:14,31,0
唐人街探案3,趣多多🌈,1，2的成功，让唐街宇宙世界慢慢搭建。神秘的Q，已经是串联起所有的案件线索和人物。两主线人物依旧，一边贺岁一边打怪升级。张子枫思诺的再次出现，和故事里各路人物，让剧情和叙事更饱满更有看点。而且3完全就是日向狙击！太吃这口了，妻夫木聪、长泽雅美、浅野忠信～～纯舔屏就已经是今年最值得反复刷的贺岁片！,5,2021-02-12 11:00:10,459,0
这个杀手不太冷静,不饿霸,开心麻花最成功的地方也是最大的局限性就是没有现实感，只能讲一个虚化背景的逻辑构建，核心内容往往是身份的突变，让人物在莫名其妙中二次投胎，角色细节靠周星驰的小人物的不自知，风格靠三谷幸喜的场域构造，在各种借势拼贴中完成好笑的自洽。这没什么不好，但也不可能再往前走一步了。酒吧那场戏以后不好笑，对前面笑点的反复回收再利用，比较顺拐了。不过还是简单有效，合格的喜剧。,3,2022-02-02 20:03:54,2,0
这个杀手不太冷静,国境以南,看一半弃了，干点啥不好,1,2022-04-05 21:46:38,3,0
